level_name	chain	level	condition	create_time	create_cost	upkeep_cost	demolition_cost	zoc	lower_happiness	upper_happiness	repression	gdp	town_wealth_growth	pop_change	maxpop_change	commodity	gov_type_key	commodity_vol	only_in_capital	military_prestige	naval_prestige	economic_prestige	enlightenment_prestige	destruction_terminator	faction_unique	religion_requirement	first_in_world_bundle	resource_requirement	working_model	unique_index	can_convert	building_instance_key	audio_building_type	should_show_building_level_in_ui_for_technology	is_new
barb_religious_german_teiwaz_5	barb_religious_german	4		120	284400	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	true			res_rom_timber	campaign_sho_city_castle_construction_lvl1	201233	true	rom_Temple_Necropolis	barbarian_shrine	true	false
barb_religious_german_thunaraz_2	barb_religious_german	1		30	18000	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201234	true	rom_Temple_Cavalry	barbarian_shrine	true	false
barb_religious_german_thunaraz_3	barb_religious_german	2		50	28500	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201235	true	rom_Temple_Cavalry	barbarian_shrine	true	false
barb_religious_german_thunaraz_4	barb_religious_german	3		80	57600	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_timber	campaign_sho_city_castle_construction_lvl1	201236	true	rom_Temple_Cavalry	barbarian_shrine	true	false
barb_religious_german_wodanaz_2	barb_religious_german	1		30	28500	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201237	true	rom_Temple_Artisans	barbarian_shrine	true	false
barb_religious_german_wodanaz_3	barb_religious_german	2		50	57000	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201238	true	rom_Temple_Artisans	barbarian_shrine	true	false
barb_religious_german_wodanaz_4	barb_religious_german	3		80	129600	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_timber	campaign_sho_city_castle_construction_lvl1	201239	true	rom_Temple_Artisans	barbarian_shrine	true	false
barb_religious_iberian_1	barb_religious_iberian	0		20	9000	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201240	true		barbarian_shrine	true	false
barb_religious_iberian_5	barb_religious_iberian	4		120	90000	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	true			res_rom_timber	campaign_sho_city_castle_construction_lvl1	201241	true	rom_Temple_Necropolis	barbarian_shrine	true	false
barb_religious_iberian_ataegina_2	barb_religious_iberian	1		30	13500	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201242	true	rom_Temple_Necropolis	barbarian_shrine	true	false
barb_religious_iberian_ataegina_3	barb_religious_iberian	2		50	27000	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201243	true	rom_Temple_Necropolis	barbarian_shrine	true	false
barb_religious_iberian_ataegina_4	barb_religious_iberian	3		80	72000	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_timber	campaign_sho_city_castle_construction_lvl1	201244	true	rom_Temple_Necropolis	barbarian_shrine	true	false
barb_religious_iberian_bandua_2	barb_religious_iberian	1		30	13500	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201245	true	rom_Temple_War_Offense	barbarian_shrine	true	false
barb_religious_iberian_bandua_3	barb_religious_iberian	2		50	21000	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201246	true	rom_Temple_War_Offense	barbarian_shrine	true	false
barb_religious_iberian_bandua_4	barb_religious_iberian	3		80	45000	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_timber	campaign_sho_city_castle_construction_lvl1	201247	true	rom_Temple_War_Offense	barbarian_shrine	true	false
barb_religious_iberian_endovelicus_2	barb_religious_iberian	1		30	13500	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201248	true	rom_Temple_Artisans	barbarian_shrine	true	false
barb_religious_iberian_endovelicus_3	barb_religious_iberian	2		50	21000	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201249	true	rom_Temple_Artisans	barbarian_shrine	true	false
barb_religious_iberian_endovelicus_4	barb_religious_iberian	3		80	37800	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_timber	campaign_sho_city_castle_construction_lvl1	201250	true	rom_Temple_Artisans	barbarian_shrine	true	false
barb_religious_iberian_epona_2	barb_religious_iberian	1		30	16500	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201251	true	rom_Temple_Farm	barbarian_shrine	true	false
barb_religious_iberian_epona_3	barb_religious_iberian	2		50	30000	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201252	true	rom_Temple_Farm	barbarian_shrine	true	false
barb_religious_iberian_epona_4	barb_religious_iberian	3		80	61200	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_timber	campaign_sho_city_castle_construction_lvl1	201253	true	rom_Temple_Farm	barbarian_shrine	true	false
barb_religious_iberian_nabia_2	barb_religious_iberian	1		30	13500	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201254	true	rom_Temple_Cavalry	barbarian_shrine	true	false
barb_religious_iberian_nabia_3	barb_religious_iberian	2		50	21000	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201255	true	rom_Temple_Cavalry	barbarian_shrine	true	false
barb_religious_iberian_nabia_4	barb_religious_iberian	3		80	37800	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_timber	campaign_sho_city_castle_construction_lvl1	201256	true	rom_Temple_Cavalry	barbarian_shrine	true	false
barb_religious_illyrian_1	barb_religious_illyrian	0		20	9000	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201257	true		barbarian_shrine	true	false
barb_religious_illyrian_anzotica_2	barb_religious_illyrian	1		30	13500	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201258	true	rom_Temple_Cavalry	barbarian_shrine	true	false
barb_religious_illyrian_anzotica_3	barb_religious_illyrian	2		50	27000	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201259	true	rom_Temple_Cavalry	barbarian_shrine	true	false
barb_religious_illyrian_anzotica_4	barb_religious_illyrian	3		80	72000	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_timber	campaign_sho_city_castle_construction_lvl1	201260	true	rom_Temple_Cavalry	barbarian_shrine	true	false
barb_religious_illyrian_armatus_2	barb_religious_illyrian	1		30	6000	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201261	true	rom_Temple_Farm	barbarian_shrine	true	false
barb_religious_illyrian_armatus_3	barb_religious_illyrian	2		50	0	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201262	true	rom_Temple_Farm	barbarian_shrine	true	false
barb_religious_illyrian_armatus_4	barb_religious_illyrian	3		80	0	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_timber	campaign_sho_city_castle_construction_lvl1	201263	true	rom_Temple_Farm	barbarian_shrine	true	false
barb_religious_illyrian_bindus_2	barb_religious_illyrian	1		30	13500	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201264	true	rom_Temple_Artisans	barbarian_shrine	true	false
barb_religious_illyrian_bindus_3	barb_religious_illyrian	2		50	21000	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201265	true	rom_Temple_Artisans	barbarian_shrine	true	false
barb_religious_illyrian_bindus_4	barb_religious_illyrian	3		80	45000	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_timber	campaign_sho_city_castle_construction_lvl1	201266	true	rom_Temple_Artisans	barbarian_shrine	true	false
barb_religious_illyrian_medaurus_2	barb_religious_illyrian	1		30	13500	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201267	true	rom_Temple_War_Offense	barbarian_shrine	true	false
barb_religious_illyrian_medaurus_3	barb_religious_illyrian	2		50	21000	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201268	true	rom_Temple_War_Offense	barbarian_shrine	true	false
barb_religious_illyrian_medaurus_4	barb_religious_illyrian	3		80	37800	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_timber	campaign_sho_city_castle_construction_lvl1	201269	true	rom_Temple_War_Offense	barbarian_shrine	true	false
barb_religious_illyrian_vidasus_2	barb_religious_illyrian	1		30	16500	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201270	true	rom_Temple_Necropolis	barbarian_shrine	true	false
barb_religious_illyrian_vidasus_3	barb_religious_illyrian	2		50	30000	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201271	true	rom_Temple_Necropolis	barbarian_shrine	true	false
barb_religious_illyrian_vidasus_4	barb_religious_illyrian	3		80	61200	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_timber	campaign_sho_city_castle_construction_lvl1	201272	true	rom_Temple_Necropolis	barbarian_shrine	true	false
barb_religious_nomad_1	barb_religious_nomad	0		20	10500	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201273	true		barbarian_shrine	true	false
barb_religious_nomad_agrimpasa_2	barb_religious_nomad	1		30	21000	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201274	true	rom_Temple_Cavalry	barbarian_shrine	true	false
barb_religious_nomad_agrimpasa_3	barb_religious_nomad	2		50	36000	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201275	true	rom_Temple_Cavalry	barbarian_shrine	true	false
barb_religious_nomad_agrimpasa_4	barb_religious_nomad	3		80	72000	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_timber	campaign_sho_city_castle_construction_lvl1	201276	true	rom_Temple_Cavalry	barbarian_shrine	true	false
barb_religious_nomad_api_2	barb_religious_nomad	1		30	22500	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201277	true	rom_Temple_Necropolis	barbarian_shrine	true	false
barb_religious_nomad_api_3	barb_religious_nomad	2		50	43500	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201278	true	rom_Temple_Necropolis	barbarian_shrine	true	false
barb_religious_nomad_api_4	barb_religious_nomad	3		80	84600	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_timber	campaign_sho_city_castle_construction_lvl1	201279	true	rom_Temple_Necropolis	barbarian_shrine	true	false
barb_religious_nomad_api_5	barb_religious_nomad	4		120	205200	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	true			res_rom_timber	campaign_sho_city_castle_construction_lvl1	201280	true	rom_Temple_Necropolis	barbarian_shrine	true	false
barb_religious_nomad_goitosyros_2	barb_religious_nomad	1		30	21000	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201281	true	rom_Temple_Farm	barbarian_shrine	true	false
barb_religious_nomad_goitosyros_3	barb_religious_nomad	2		50	37500	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201282	true	rom_Temple_Farm	barbarian_shrine	true	false
barb_religious_nomad_goitosyros_4	barb_religious_nomad	3		80	72000	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_timber	campaign_sho_city_castle_construction_lvl1	201283	true	rom_Temple_Farm	barbarian_shrine	true	false
barb_religious_nomad_papaios_2	barb_religious_nomad	1		30	21000	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201284	true	rom_Temple_War_Offense	barbarian_shrine	true	false
barb_religious_nomad_papaios_3	barb_religious_nomad	2		50	40500	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201285	true	rom_Temple_War_Offense	barbarian_shrine	true	false
barb_religious_nomad_papaios_4	barb_religious_nomad	3		80	100800	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_timber	campaign_sho_city_castle_construction_lvl1	201286	true	rom_Temple_War_Offense	barbarian_shrine	true	false
barb_religious_nomad_tabiti_2	barb_religious_nomad	1		30	21000	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201287	true	rom_Temple_Artisans	barbarian_shrine	true	false
barb_religious_nomad_tabiti_3	barb_religious_nomad	2		50	39000	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201288	true	rom_Temple_Artisans	barbarian_shrine	true	false
barb_religious_nomad_tabiti_4	barb_religious_nomad	3		80	82800	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_timber	campaign_sho_city_castle_construction_lvl1	201289	true	rom_Temple_Artisans	barbarian_shrine	true	false
barb_religious_rosmerta_2	barb_religious	1		30	21000	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201290	true	rom_Temple_Artisans	barbarian_shrine	true	false
barb_religious_rosmerta_3	barb_religious	2		50	40500	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201291	true	rom_Temple_Artisans	barbarian_shrine	true	false
barb_religious_rosmerta_4	barb_religious	3		80	100800	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_timber	campaign_sho_city_castle_construction_lvl1	201292	true	rom_Temple_Artisans	barbarian_shrine	true	false
barb_religious_thrace_1	greek_religious_thrace	0		20	9000	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201293	true		barbarian_shrine	true	false
barb_religious_thrace_bendis_2	greek_religious_thrace	1		30	16500	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201294	true	rom_Temple_Cavalry	barbarian_shrine	true	false
barb_religious_thrace_bendis_3	greek_religious_thrace	2		50	30000	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201295	true	rom_Temple_Cavalry	barbarian_shrine	true	false
barb_religious_thrace_bendis_4	greek_religious_thrace	3		80	59400	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_timber	campaign_sho_city_castle_construction_lvl1	201296	true	rom_Temple_Cavalry	barbarian_shrine	true	false
barb_religious_thrace_cabeiri_2	greek_religious_thrace	1		30	15000	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201297	true	rom_Temple_Necropolis	barbarian_shrine	true	false
barb_religious_thrace_cabeiri_3	greek_religious_thrace	2		50	24000	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201298	true	rom_Temple_Necropolis	barbarian_shrine	true	false
barb_religious_thrace_cabeiri_4	greek_religious_thrace	3		80	54000	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_timber	campaign_sho_city_castle_construction_lvl1	201299	true	rom_Temple_Necropolis	barbarian_shrine	true	false
barb_religious_thrace_cabeiri_5	greek_religious_thrace	4		120	142200	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	true			res_rom_timber	campaign_sho_city_castle_construction_lvl1	201300	true	rom_Temple_Necropolis	barbarian_shrine	true	false
barb_religious_thrace_kotys_2	greek_religious_thrace	1		30	13500	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201301	true	rom_Temple_Farm	barbarian_shrine	true	false
barb_religious_thrace_kotys_3	greek_religious_thrace	2		50	21000	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201302	true	rom_Temple_Farm	barbarian_shrine	true	false
barb_religious_thrace_kotys_4	greek_religious_thrace	3		80	37800	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_timber	campaign_sho_city_castle_construction_lvl1	201303	true	rom_Temple_Farm	barbarian_shrine	true	false
barb_religious_thrace_sabazios_2	greek_religious_thrace	1		30	13500	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201304	true	rom_Temple_Artisans	barbarian_shrine	true	false
barb_religious_thrace_sabazios_3	greek_religious_thrace	2		50	21000	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201305	true	rom_Temple_Artisans	barbarian_shrine	true	false
barb_religious_thrace_sabazios_4	greek_religious_thrace	3		80	37800	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_timber	campaign_sho_city_castle_construction_lvl1	201306	true	rom_Temple_Artisans	barbarian_shrine	true	false
barb_religious_thrace_zibelthiurdos_2	greek_religious_thrace	1		30	13500	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201307	true	rom_Temple_War_Offense	barbarian_shrine	true	false
barb_religious_thrace_zibelthiurdos_3	greek_religious_thrace	2		50	27000	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201308	true	rom_Temple_War_Offense	barbarian_shrine	true	false
barb_religious_thrace_zibelthiurdos_4	greek_religious_thrace	3		80	72000	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_timber	campaign_sho_city_castle_construction_lvl1	201309	true	rom_Temple_War_Offense	barbarian_shrine	true	false
barb_religious_toutatis_2	barb_religious	1		30	22500	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201310	true	rom_Temple_Farm	barbarian_shrine	true	false
barb_religious_toutatis_3	barb_religious	2		50	43500	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201311	true	rom_Temple_Farm	barbarian_shrine	true	false
barb_religious_toutatis_4	barb_religious	3		80	84600	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_timber	campaign_sho_city_castle_construction_lvl1	201312	true	rom_Temple_Farm	barbarian_shrine	true	false
barb_silk_1	barb_silk	0		20	16500	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	true	false				campaign_sho_city_castle_construction_lvl1	201313	true	rom_SettlementMinor	town	false	false
barb_silk_2	barb_silk	1		30	25500	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201314	true	rom_SettlementMinor	town	false	false
barb_silk_3	barb_silk	2		50	45000	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201315	true	rom_SettlementMinor	town	false	false
barb_silk_4	barb_silk	3		80	100800	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201316	true	rom_SettlementMinor	town	false	false
barb_town_1	barb_town	0		20	18000	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	true	false				campaign_sho_city_castle_construction_lvl1	201317	true	rom_SettlementMinor	town	true	false
barb_water_1	barb_water	0		20	12000	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201322	true		sanitation	true	false
barb_water_canal_2	barb_water	1		30	19500	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201323	true	rom_City_Lot_Anti_Squalor	sanitation	true	false
barb_water_canal_3	barb_water	2		50	28500	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_lead	campaign_sho_city_castle_construction_lvl1	201324	true	rom_City_Lot_Anti_Squalor	sanitation	true	false
barb_water_spring_2	barb_water	1		30	27000	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201325	true	rom_City_Lot_Protection	sanitation	true	false
barb_water_spring_3	barb_water	2		50	51000	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_lead	campaign_sho_city_castle_construction_lvl1	201326	true	rom_City_Lot_Protection	sanitation	true	false
barb_wine_1	barb_wine	0		20	16500	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	true	false				campaign_sho_city_castle_construction_lvl1	201327	true	rom_SettlementMinor	town	false	false
barb_wine_2	barb_wine	1		30	24000	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201328	true	rom_SettlementMinor	town	false	false
barb_wine_3	barb_wine	2		50	34500	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201329	true	rom_SettlementMinor	town	false	false
barb_wine_4	barb_wine	3		80	59400	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201330	true	rom_SettlementMinor	town	false	false
east_agriculture_1	east_agriculture	0		20	10500	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201331	true		general_civic	true	false
east_agriculture_farm_2	east_agriculture	1		30	18000	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201332	true	rom_Economic_Secondary_Food_Farm	general_civic	true	false
east_agriculture_farm_3	east_agriculture	2		50	30000	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201333	true	rom_Economic_Secondary_Food_Farm	general_civic	true	false
east_agriculture_farm_4	east_agriculture	3		80	57600	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201334	true	rom_Economic_Secondary_Food_Farm	general_civic	true	false
east_agriculture_herding_2	east_agriculture	1		30	19500	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201335	true	rom_Economic_Secondary_Food_Cattle	general_civic	true	false
east_agriculture_herding_3	east_agriculture	2		50	39000	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201336	true	rom_Economic_Secondary_Food_Cattle	general_civic	true	false
east_agriculture_herding_4	east_agriculture	3		80	77400	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201337	true	rom_Economic_Secondary_Food_Cattle	general_civic	true	false
east_amber_1	east_amber	0		20	15000	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	true	false				campaign_sho_city_castle_construction_lvl1	201338	true	rom_SettlementMinor	town	false	false
east_amber_2	east_amber	1		30	21000	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201339	true	rom_SettlementMinor	town	false	false
east_amber_3	east_amber	2		50	28500	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201340	true	rom_SettlementMinor	town	false	false
east_amber_4	east_amber	3		80	45000	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201341	true	rom_SettlementMinor	town	false	false
east_city_1	east_city	0		20	22500	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	true	false				campaign_sho_city_castle_construction_lvl1	201342	true	rom_Settlement_Major	city	true	false
east_city_centre_1	east_city_centre	0		20	10500	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201343	true		general_civic	true	false
east_city_centre_arena_2	east_city_centre	1		30	22500	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201344	true	rom_City_Lot_Public_Order	general_civic	true	false
east_city_centre_arena_3	east_city_centre	2		50	49500	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201345	true	rom_City_Lot_Public_Order	general_civic	true	false
east_city_centre_arena_4	east_city_centre	3		80	135000	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_marble	campaign_sho_city_castle_construction_lvl1	201346	true	rom_City_Lot_Public_Order	general_civic	true	false
east_city_centre_library_2	east_city_centre	1		30	18000	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201347	true	rom_City_Lot_Research	general_civic	true	false
east_city_centre_library_3	east_city_centre	2		50	34500	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	201348	true	rom_City_Lot_Research	general_civic	true	false
